query,article,article_id,score
"đóng kín cửa sổ, cửa đi.","CLB thường xuyên có các sự kiện lớn nhỏ, được tổ chức giúp gắn kết các thành viên trong CLB cũng như mở rộng các mối quan hệ bên ngoài CLB. Các sự kiện tổ chức ra cũng là để mọi người giải trí sau những giờ học trên trường cũng như ở CLB.",68,0.0
Quy trình phân công nhiệm vụ trong các team dự án của CLB diễn ra ra sao?,Tại sao CLB mình lại thu phí hàng tháng đắt hơn các CLB khác ? a/c không biết quỹ của clb khác như nào tuy nhiên thì những chi phí này dùng để tổ chức các sự cho các e.,51,0.0
"việc code chỉ là 1 phần trong số đó, em cố gắng thể hiện hết mình là được nhé, mọi nỗ lực em làm đều sẽ được anh chị ghi nhận và đánh giá.","tiêu chuẩn để đánh giá trong vòng training là gì ạ, em code không được giỏi thì em có vào clb được không ạ ? trong vòng training, các anh chị sẽ đánh giá em về nhiều mặt khác nhau, bao gồm cả mảng học tập, hoạt động và cách giao tiếp giữa em với các thành viên clb khác. việc code chỉ là 1 phần trong số đó, em cố gắng thể hiện hết mình là được nhé, mọi nỗ lực em làm đều sẽ được anh chị ghi nhận và đánh giá. anh chị đánh giá rất cao sự tiến bộ của các em trong quá trình training.",15,1.0
tác phong:,"Những cựu tv câu lạc bộ đã có ai đạt được những thành tựu hay thành tích gì nổi bật chưa? Giờ họ đang làm gì, ở vị trí nào trong những công ty, tập đoàn lớn ? Anh Bách là thành viên khóa D16, tham gia siêu trí tuệ Anh Sơn có 1 công ty Super Game ở tòa Skyline Em có thể quét mã hoặc vào trang web để hiểu rõ hơn.",19,0.0
"chủ nhiệm khóa 2015-2016, trần phú quang:","các thành viên tiêu biểu: chế đình sơn: người sáng lập - chủ nhiệm khóa 2010-2011, nguyễn tuấn ninh: phó chủ nhiệm clb khóa 2011-2012, cao hải yến: chủ nhiệm clb khóa 2011-2012, chu ngọc định: trưởng ban tài chính - nhân sự khóa 2012-2013, lại đắc việt: trưởng ban đào tạo khóa 2012-2013, lê văn thanh: trưởng ban sự kiện khóa 2012-2013, lê xuân tùng: trưởng ban đào tạo khóa 2013-2014, trần hoàng linh: trưởng ban sự kiện khóa 2013-2014, nguyễn hoàng nam: chủ nhiệm khóa 2015-2016, trần phú quang: phó chủ nhiệm khóa 2015-2016, đàm bá quyền: chủ nhiệm khóa 2016-2017, nguyễn nhân đức: phó chủ nhiệm khóa 2016-2017, bùi thị, anh phương: trưởng ban sự kiện khóa 2016-2017, nguyễn công hậu: trưởng ban truyền thông khóa 2016-2107, nguyễn thắng hải an: phó chủ nhiệm khóa 2016-2107, nguyễn thị phương: trưởng ban tài chính nhân sự khóa 2016-2017, triệu khương duy: phó chủ nhiệm khóa 2017-2018, nguyễn quốc bình: chủ nhiệm khóa 2017-2018, chu văn đăng: trưởng ban sự kiện khóa 2017-2018, lê duy bách: thành viên ban đào tạo khóa 2017-2018, nguyễn quang linh: trưởng ban truyền thông khóa 2017-2018, đỗ hoàng phương thảo: trưởng ban tài chính nhân sự khóa 2017-2018, lê bình dương: chủ nhiệm khóa 2018-2019, trần đại nghĩa: chủ nhiệm khóa 2018-2019, trần việt huy: trưởng ban đào tạo khóa 2018-2019, đỗ mai phương: trưởng ban sự kiện khóa 2018-2019, nguyễn mạnh cường: chủ nhiệm khóa 2019-2020, nguyễn thế anh: phó chủ nhiệm khóa 2019-2020, nguyễn tùng lâm: phó chủ nhiệm khóa 2019-2020, nguyễn văn tuệ: trưởng ban đào tạo khóa 2019-2020, trần văn thắng: trưởng ban sự kiện khóa 2019-2020, nguyễn văn hòa: chủ nhiệm khóa 2020-2021, nguyễn văn học: chủ nhiệm khóa 2020-2021, hoàng đức minh: phó chủ nhiệm khóa 2021-2022, nguyễn duy dũng: phó chủ nhiệm khóa 2021-2022, lê xuân minh: phó chủ nhiệm khóa 2021-2022, cồ thị phương hoa: chủ nhiệm clb khóa 2021-2022, trần vân anh: trưởng ban tài chính nhân sự khóa 2021-2022, lê quang dũng: trưởng ban truyền thông khóa 2021-2022, đoàn ngọc khánh: trưởng ban sự kiện khóa 2021-2022, nguyễn tiến hùng: phó chủ nhiệm khóa 2022-2023, đỗ xuân hướng: chủ nhiệm clb khóa 2022-2023, lưu minh hiếu: phó chủ nhiệm khóa 2022-2023, phạm thị linh mỹ: trưởng ban tài chính nhân sự khóa 2022-2023, đặng nguyệt minh: trưởng ban sự kiện khóa 2022-2023, nguyễn quốc hưng: trưởng ban đào tạo khóa 2022-2023, đinh hoàng anh: phó chủ nhiệm khóa 2023-2024, đặng trung hiếu: chủ nhiệm khóa 2023-2024, phan thanh tân: trưởng ban sự kiện khóa 2023-2024, nguyễn bá việt hoàng: trưởng ban đối ngoại khóa 2023-2024, bùi thế vĩnh nguyên: chủ nhiệm clb khóa 2024-2025, nguyễn hoa thanh tùng: phó chủ nhiệm khóa 2024-2025, đặng huyền trang: phó chủ nhiệm khóa 2024-2025, giáp minh hiếu: trưởng ban đào tạo khóa 2024-2025, phan an phúc: trưởng ban sự kiện khóa 2024-2025, đỗ vũ hải đăng: trưởng ban truyền thông khóa 2024-2025, phạm mai linh: trưởng ban đối ngoại khóa 2024-2025, trần ngọc ánh: trưởng ban tài chính nhân sự khóa 2024-2025",93,1.0
CLB có những người đảm nhận vai trò Trưởng ban đào tạo trong các khóa gần đây là ai?,"Trong lịch sử 10 năm hình thành và phát triển, các thành viên đã cống hiến hết mình, để lại những dấu ấn khó phai cho các thế hệ đi sau. Có thể nói, các anh chị là người định hướng và duy trì con đường phát triển của Câu Lạc Bộ cho tới tận bây giờ. Vậy những người mang tầm ảnh hưởng đó là ai, hãy cùng tìm hiểu một số thông tin cơ bản cùng chúng mình nhé!",92,1.0
"nâng cao phong trào học lập trình của sinh viên trong học viện tạo điều kiện để sinh viên trong học viện có môi trường học tập năng động sáng tạo, và giúp đỡ sinh viên có thể đạt thành tích cao trong học tập.","hoạt động: là nơi giao lưu, đào tạo các môn lập trình và các môn học trong trường. nâng cao phong trào học lập trình của sinh viên trong học viện tạo điều kiện để sinh viên trong học viện có môi trường học tập năng động sáng tạo, và giúp đỡ sinh viên có thể đạt thành tích cao trong học tập. hội tụ các bạn đam mê lập trình vào nghiên cứu các đề tài, dự án. nâng cao các kĩ năng làm việc cần thiết cho sinh viên như: làm việc nhóm, kĩ năng thuyết trình, kĩ năng tổ chức sự kiện, kĩ năng quản lí nhân sự, dự án….",2,1.0
CLB có chính sách hỗ trợ thành viên gặp khó khăn cá nhân như thế nào?,"Tham gia clb có chiếm nhiều thời gian không ạ ? Vào CLB em sẽ được tham gia học theo lộ trình các anh chị đưa ra và có các sự kiện hoạt động nên việc em phải bỏ thời gian là điều không thể tránh khỏi. Nhưng nếu em sắp xếp thời gian hợp lí thì vẫn có thời gian cho việc khác như về quê, làm thêm,... mà không ảnh hưởng gì nhé. Các anh chị đang hđ trong CLB và vẫn làm rất tốt điều này.",21,0.0
"Khi tham gia một dự án IoT của CLB, thành viên cần chuẩn bị gì?","Nghĩa vụ: Tham gia đầy đủ, nhiệt tình, có tinh thần trách nhiệm cao trong các hoạt động của CLB. Chấp hành nghiêm chỉnh nội quy của CLB đề ra. Hoàn thành nhiệm vụ được giao đúng thời hạn quy định. Hoàn thành đóng phí hoạt động hàng tháng đúng thời gian quy định. Tham gia đóng góp ý kiến, xây dựng và phát triển CLB.",95,1.0
app java của khoá d21:,"GIẢI THƯỞNG: Qua từng năm, các thành viên đã cùng nhau mang về nhiều giải thưởng danh giá cho Phòng Truyền Thống của CLB: Giải Khuyến Khích - Top 6 P-Innovation 2024, Jury Choice Award | Fossasia Hackathon 2024, Giải Nhì AI VietFuture 2023, Giải Nhì Kalapa Challenge Medical Question Answering 2023, Giải Khuyến Khích AI Tetris PTIT 2023, Giải Nhất ICPC PTIT 2023, 1st Runner-Up Junction Hackathon 2023 x Viettel, Huy chương vàng Olympic Toán 2023, Huy chương bạc Olympic Toán 2023, Giải Nhất ICPC PTIT 2022, Giải Ba Chuyên Tin 2022, Giải Ba ICPC Regional 2022, Giải Nhì UAVS Hackatrix 2021, Giải Nhì Cuộc Thi AICOVIDVN-115M Challenge, Giải Nhì ICPC PTIT 2020, Giải Nhì ICPC National 2020, Giải Nhất ICPC 2020, Top 3 Cuộc Thi GameJam Hà Nội 2020, Giải Nhì Cuộc Thi Digital Race PTIT 2020, Giải Nhất Cuộc Thi Vietnam AI Grand Challenge National 2019, Giải Nhì Kì Thi ICPC Asia Đà Nẵng 2019, Giải Ba - Huy Chương Đồng Vòng Quốc Tế 2019, Giải Nhất Phần thi AI - Code Battle 2019, GIải Ba Coding Inspiration 2018, Giải Vô Địch Chuyên Tin Olympic Tin Học Sinh Viên Việt Nam 2018",3,0.0
"Khi tổ chức workshop, CLB yêu cầu thành viên chuẩn bị những gì?","TRAINING: Trong quá trình training, các bạn sẽ được đào tạo và sử dụng thành thạo về ngôn ngữ C. Ngôn ngữ C là một ngôn ngữ phổ biến, cú pháp tường minh, dễ sử dụng đối với những người bắt đầu với lập trình. Và điều đặc biệt cho các PTITER là ngôn ngữ C sẽ được học vào kỳ 2 năm nhất, cho nên bạn sẽ có lợi thế khi mà tham gia khoá training này.",58,0.0
vào clb em sẽ được tham gia học theo lộ trình các anh chị đưa ra và có các sự kiện hoạt động nên việc em phải bỏ thời gian là điều không thể tránh khỏi.,"Học tập: Trong giờ học phải nghiêm túc, không làm việc riêng. Nếu phần kiến thức buổi học đã nắm được, vẫn cần có mặt đầy đủ, nghe giảng đầy đủ và NÊN chủ động hỗ trợ các bạn khác. Thực hiện nhiệm vụ được giao một cách nghiêm túc, trách nhiệm. Khi được giao deadline phải chú ý hoàn thành đúng deadline. Khuyến khích và tuyên dương các cá nhân có khả năng tự học. Trong các buổi kiểm tra, contest, yêu cầu tuyệt đối không gian lận.",97,0.0
"trong quá trình hoạt động, ngoài các khoá học, clb còn rất nhiều hoạt động khác bên lề nhằm gắn kết các thành viên trong clb như biggame, picnic,...","theo em được giới thiệu qua thì clb mình khá nặng về học thuật ạ. nhưng nếu em tham gia mà em chỉ muốn kết bạn và tham gia các sự kiện thôi không tham gia các hoạt động học tập có được không ạ ? tiêu trí đánh giá và lựa chọn thành viên của clb dựa theo cả 2 tiêu trí là hoạt động và học tập. trong quá trình hoạt động, ngoài các khoá học, clb còn rất nhiều hoạt động khác bên lề nhằm gắn kết các thành viên trong clb như biggame, picnic,...",33,1.0
"trưởng ban truyền thông khóa 2017-2018, đỗ hoàng phương thảo:","Khen thưởng: Mỗi tháng mới, các thành viên sẽ đều có 100 điểm rèn luyện. Với mỗi vi phạm sẽ bị trừ điểm tương ứng theo nội quy. Mỗi tháng sẽ chọn ra 3 thành viên có số điểm rèn luyện cao nhất trở thành: “Thành Viên Tiêu Biểu”. Các “Thành Viên Tiêu Biểu” sẽ được tuyên dương trên fanpage của CLB, và các hình thức khen thưởng khác (nếu có).",99,0.0
biggame training là sự kiện thường niên được tổ chức với quy mô lớn nhất diễn ra vào cuối mỗi kì training proptit.,"HOẠT ĐỘNG: Là nơi giao lưu, đào tạo các môn lập trình và các môn học trong trường. Nâng cao phong trào học lập trình của sinh viên trong Học viện Tạo điều kiện để sinh viên trong học viện có môi trường học tập năng động sáng tạo, và giúp đỡ sinh viên có thể đạt thành tích cao trong học tập. Hội tụ các bạn đam mê lập trình vào nghiên cứu các đề tài, dự án. Nâng cao các kĩ năng làm việc cần thiết cho sinh viên như: làm việc nhóm, kĩ năng thuyết trình, kĩ năng tổ chức sự kiện, kĩ năng quản lí nhân sự, dự án….",2,0.0
tắt ti vi.,"văn hóa: tương thân, tương ái, sẵn sàng hỗ trợ, giúp đỡ không chỉ các bạn trong clb, mà cả các clb khác, các bạn trong trường, thầy cô,… khi mọi người cần sự giúp đỡ của mình. hòa đồng và hết mình, nhiệt tình trong các hoạt động. không nói bậy, ứng xử thiếu văn hóa. khi liên hoan, phải đợi tất cả đều có phần mới bắt đầu ăn. mặc áo clb trong các buổi họp tháng và sự kiện quan trọng. học thuộc 3 bài hát truyền thống của clb. khi hát bài hát truyền thống phải hát to, rõ ràng. khi ngồi họp hay sinh hoạt vòng tròn, tập thể, sự kiện thì tôn trọng những người đang nói. hạn chế tối đa tình cảm nam nữ với thành viên clb. khi sử dụng trụ sở: giữ gìn tài sản vật chất bên trong. trước khi ra khỏi phòng: tắt điện, tắt nước. dọn phòng. xóa bảng. tắt ti vi. đóng kín cửa sổ, cửa đi. đi lại nhẹ nhàng, giữ trật tự, không làm ồn.nếu vi phạm sẽ phạt cả nhóm sử dụng phòng hôm đó. đóng quỹ clb đúng thời hạn.",98,1.0
Ban truyền thông thường phối hợp với ban nào khi chuẩn bị sự kiện?,"Trong lịch sử 10 năm hình thành và phát triển, các thành viên đã cống hiến hết mình, để lại những dấu ấn khó phai cho các thế hệ đi sau. Có thể nói, các anh chị là người định hướng và duy trì con đường phát triển của Câu Lạc Bộ cho tới tận bây giờ. Vậy những người mang tầm ảnh hưởng đó là ai, hãy cùng tìm hiểu một số thông tin cơ bản cùng chúng mình nhé!",92,1.0
